SL No.,TimeStamp,Duration,X,Y,Quadrant
944,432524,179,987,589,Q5
945,433322,199,1038,734,Q5
946,433920,140,1050,701,Q5
947,434419,100,1014,747,Q5
948,434558,140,1110,704,Q6
949,434757,179,1071,690,Q6
950,434957,199,1048,674,Q5
951,435435,259,1068,696,Q6
952,435834,100,1000,726,Q5
953,436073,140,976,602,Q5
954,436731,159,1022,639,Q5
955,437010,279,978,645,Q5
956,438027,120,1064,643,Q5
957,438207,179,1064,685,Q5
958,438725,100,1141,667,Q6
959,438944,160,1077,679,Q6
960,439403,179,1053,693,Q5
961,439642,179,1065,698,Q5
962,439842,439,1058,706,Q5
963,442254,259,910,738,Q5
964,442533,160,913,701,Q5
965,442832,140,907,804,Q2
966,443111,379,887,749,Q5
967,443889,100,895,730,Q5
968,444028,140,894,723,Q5
969,444208,219,1050,729,Q5
970,444447,339,1029,732,Q5
971,445125,100,269,283,Q7
972,445982,239,904,751,Q5
973,446919,140,927,783,Q5
974,447079,219,862,699,Q5
975,447318,100,906,721,Q5
976,448415,239,56,284,Q7
977,449651,140,874,705,Q5
978,450030,100,914,724,Q5
979,450408,359,879,799,Q5
980,450847,159,826,872,Q2
981,451026,179,827,858,Q2
982,451226,179,754,856,Q2
983,451485,140,488,326,Q7
984,451704,120,481,288,Q7
985,451884,179,515,312,Q7
986,452522,100,271,286,Q7
987,452641,179,262,299,Q7
988,453120,139,78,290,Q7
989,453479,100,886,747,Q5
990,453997,120,790,767,Q5
991,454177,479,763,777,Q5
992,454675,120,759,781,Q5
993,454874,199,761,789,Q5
994,455134,120,767,774,Q5
995,455273,120,768,770,Q5
996,455472,279,926,860,Q2
997,456071,379,879,695,Q5
998,456469,120,882,693,Q5
999,456968,100,986,723,Q5
1000,457107,100,998,800,Q2
1001,457227,219,1023,793,Q5
1002,457466,279,894,726,Q5
1003,457865,120,823,859,Q2
1004,458084,199,684,789,Q5
1005,458304,139,685,777,Q5
1006,458503,179,1018,821,Q2
1007,458782,120,1023,906,Q2
1008,459021,618,955,911,Q2
1009,459659,100,976,909,Q2
1010,459779,100,946,912,Q2
1011,460457,239,1094,666,Q6
1012,460756,140,1152,694,Q6
1013,461673,219,253,731,Q4
1014,462191,299,446,723,Q4
1015,462949,299,388,785,Q4
1016,463467,179,283,906,Q1
1017,463667,299,280,901,Q1
1018,463986,179,283,909,Q1
1019,464345,179,477,721,Q4
1020,465242,140,398,763,Q4
1021,465660,120,365,762,Q4
1022,466039,120,365,758,Q4
1023,466299,120,372,785,Q4
1024,467894,120,1019,722,Q5
1025,468591,120,951,791,Q5
1026,468831,180,954,719,Q5
1027,469269,100,1078,733,Q6
1028,469528,140,1136,737,Q6
1029,469748,120,847,751,Q5
1030,469887,379,843,744,Q5
1031,470366,179,702,681,Q5
1032,471223,100,308,306,Q7
1033,471343,120,287,336,Q7
1034,471642,120,298,337,Q7
1035,471961,100,90,342,Q7
1036,472639,100,558,307,Q8
1037,473656,159,605,291,Q8
1038,474373,160,608,284,Q8
1039,476845,100,445,308,Q7
1040,478760,140,324,317,Q7
1041,479756,159,1275,301,Q9
1042,479956,160,1279,303,Q9
1043,481491,139,1268,226,Q9
1044,481890,100,1291,224,Q9
1045,482149,160,1301,320,Q9
1046,482488,199,1293,304,Q9
1047,482807,159,1291,307,Q9
1048,483086,179,1296,300,Q9
1049,483405,159,1302,245,Q9
1050,484322,140,258,210,Q7
1051,485857,179,188,709,Q4
1052,486236,259,308,907,Q1
1053,486595,319,294,888,Q1
1054,486934,678,301,894,Q1
1055,487632,140,294,896,Q1
1056,487911,399,292,894,Q1
1057,488350,379,348,818,Q1
1058,488748,239,348,811,Q1
1059,489087,538,464,786,Q4
1060,489685,179,448,784,Q4
1061,489944,219,1003,751,Q5
1062,490383,199,843,744,Q5
1063,490941,120,721,637,Q5
1064,492975,100,990,504,Q5
1065,493553,100,1022,706,Q5
1066,493693,140,974,681,Q5
1067,494729,100,1059,614,Q5
1068,494849,299,1055,622,Q5
1069,495347,100,1054,627,Q5
1070,495846,160,1092,522,Q6
1071,496185,160,1129,538,Q6
1072,496364,239,1064,513,Q5
1073,497541,219,1130,546,Q6
1074,497959,159,1138,622,Q6
1075,498538,120,1119,585,Q6
1076,499415,239,990,515,Q5
1077,499714,100,987,520,Q5
1078,500392,140,1019,499,Q5
1079,500810,140,1081,613,Q6
1080,501189,100,1160,639,Q6
1081,501568,219,1064,628,Q5
1082,502106,219,1053,629,Q5
1083,502445,199,1064,638,Q5
1084,502665,219,1038,559,Q5
1085,502904,319,1021,585,Q5
1086,503642,199,1121,508,Q6
1087,504140,139,1233,567,Q6
1088,504479,139,1222,613,Q6
1089,504638,100,1204,614,Q6
1090,504758,100,1190,637,Q6
1091,504997,159,1171,709,Q6
1092,505396,120,1056,502,Q5
1093,505536,100,1053,522,Q5
1094,505675,100,1055,516,Q5
1095,507350,100,420,184,Q7
1096,507968,140,248,231,Q7
1097,509443,100,251,194,Q7
1098,509842,159,291,209,Q7
1099,510141,100,448,816,Q1
1100,510321,100,443,805,Q1
1101,510440,199,485,710,Q4
1102,510779,120,211,722,Q4
1103,511337,120,312,889,Q1
1104,511936,160,267,634,Q4
1105,512613,100,616,161,Q8
1106,512833,120,467,553,Q4
1107,513830,120,50,171,Q7
1108,515484,120,238,205,Q7
1109,516621,140,620,178,Q8
1110,516780,100,613,218,Q8
1111,518276,120,77,195,Q7
1112,518754,100,230,213,Q7
1113,519990,180,441,197,Q7
1114,520449,100,252,229,Q7
1115,521067,160,458,708,Q4
1116,521446,219,292,728,Q4
1117,521725,319,319,872,Q1
1118,522104,100,412,899,Q1
1119,522582,159,342,817,Q1
1120,523160,179,320,892,Q1
1121,523878,239,481,804,Q1
1122,524177,180,455,807,Q1
1123,524396,239,459,812,Q1
1124,524676,259,366,850,Q1
1125,524955,140,415,890,Q1
1126,525692,100,1056,844,Q2
1127,525872,100,1124,837,Q3
1128,526071,180,1118,643,Q6
1129,526410,259,979,798,Q5
1130,526948,199,947,803,Q2
1131,528065,179,950,627,Q5
1132,528464,100,947,550,Q5
1133,528902,120,906,602,Q5
1134,529042,179,871,603,Q5
1135,529740,140,1087,628,Q6
1136,529999,159,1038,634,Q5
1137,530258,120,941,614,Q5
1138,530637,279,416,822,Q1
1139,530936,140,420,863,Q1
1140,531355,179,991,608,Q5
1141,531574,239,941,585,Q5
1142,531853,100,924,581,Q5
1143,532052,100,1038,548,Q5
1144,532431,180,1041,565,Q5
1145,533069,239,1114,636,Q6
1146,533588,120,1083,601,Q6
1147,534963,100,1214,709,Q6
1148,535143,179,442,848,Q1
1149,535462,179,394,831,Q1
1150,535841,100,274,810,Q1
1151,536080,159,235,816,Q1
1152,536479,259,281,794,Q4
1153,536798,219,285,798,Q4
1154,537236,100,353,798,Q4
1155,537396,259,350,798,Q4
1156,537695,279,324,778,Q4
1157,537994,179,408,818,Q1
1158,538193,479,422,829,Q1
1159,538971,179,247,821,Q1
1160,539529,140,226,825,Q1
1161,540087,179,184,723,Q4
1162,540287,219,195,716,Q4
1163,540526,119,186,727,Q4
1164,541722,199,217,711,Q4
1165,541961,300,242,821,Q1
1166,542280,419,211,818,Q1
1167,542938,160,1062,723,Q5
1168,543178,180,979,808,Q2
1169,544035,120,1163,639,Q6
1170,545112,199,266,209,Q7
1171,545869,119,536,229,Q8
1172,546328,100,634,203,Q8
1173,546547,140,618,232,Q8
1174,546826,180,494,302,Q7
1175,547863,120,47,243,Q7
1176,548222,120,607,733,Q5
1177,548441,160,402,696,Q4
1178,548660,139,216,717,Q4
1179,548840,120,315,781,Q4
1180,549059,100,276,733,Q4
1181,549318,518,293,884,Q1
1182,550076,140,437,697,Q4
1183,550255,180,410,695,Q4
1184,550734,120,312,767,Q4
1185,550873,179,302,733,Q4
1186,551212,119,271,734,Q4
1187,551352,239,199,712,Q4
1188,551651,180,192,710,Q4
1189,552110,239,338,711,Q4
1190,552708,119,443,703,Q4
1191,552867,120,487,719,Q4
1192,553027,100,378,763,Q4
1193,553425,160,379,755,Q4
1194,554502,219,155,706,Q4
1195,556396,279,261,645,Q4
1196,557134,179,168,694,Q4
1197,557333,239,176,684,Q4
1198,557692,299,193,637,Q4
1199,558011,180,201,638,Q4
1200,558350,439,209,642,Q4
1201,559287,140,192,657,Q4
1202,559506,259,189,664,Q4
1203,560085,199,188,620,Q4
1204,560423,100,186,610,Q4
1205,560583,179,179,615,Q4
1206,561321,140,727,643,Q5
1207,561819,199,865,761,Q5
1208,562178,139,974,498,Q5
1209,563294,120,981,820,Q2
1210,563813,239,850,759,Q5
1211,564072,279,845,770,Q5
1212,564491,179,850,764,Q5
1213,564690,180,843,765,Q5
1214,564890,259,844,767,Q5
1215,565169,100,897,645,Q5
1216,565388,159,911,654,Q5
1217,565627,120,810,678,Q5
1218,566126,140,795,697,Q5
1219,567063,299,937,596,Q5
1220,567681,179,910,634,Q5
1221,567900,180,910,637,Q5
1222,569555,180,894,599,Q5
1223,569754,219,906,644,Q5
1224,570193,140,832,801,Q2
1225,570372,160,833,754,Q5
1226,570871,160,930,637,Q5
1227,571190,299,825,811,Q2
1228,572107,120,923,573,Q5
1229,572246,140,912,577,Q5
1230,572565,120,939,496,Q5
1231,572864,120,898,651,Q5
1232,573463,120,284,247,Q7
1233,574140,140,803,716,Q5
1234,574300,219,801,721,Q5
1235,575078,179,1078,641,Q6
1236,575576,100,1160,642,Q6
1237,575795,140,1143,696,Q6
1238,576074,239,1044,735,Q5
1239,576354,159,955,797,Q5
1240,576553,180,992,824,Q2
1241,576752,100,994,820,Q2
1242,576992,179,961,819,Q2
1243,577450,100,956,815,Q2
1244,577570,140,1060,867,Q2
1245,577729,219,1054,766,Q5
1246,577968,339,1052,781,Q5
1247,578487,120,988,692,Q5
1248,578746,199,1060,735,Q5
1249,579524,319,981,507,Q5
1250,579862,140,1000,527,Q5
1251,580441,140,709,640,Q5
1252,581119,120,818,785,Q5
1253,581657,239,849,803,Q2
1254,582155,160,863,811,Q2
1255,582355,339,860,804,Q2
1256,582913,100,924,709,Q5
1257,583033,359,936,704,Q5
1258,583431,140,937,671,Q5
1259,583591,120,926,701,Q5
1260,583750,100,920,615,Q5
1261,584029,259,1037,582,Q5
1262,584727,100,863,728,Q5
1263,584967,219,887,711,Q5
1264,585326,120,938,689,Q5
1265,585505,678,838,797,Q5
1266,586203,438,835,783,Q5
1267,586681,239,926,728,Q5
1268,586960,159,893,699,Q5
1269,587618,259,943,743,Q5
1270,587897,120,942,748,Q5
1271,588137,179,944,745,Q5
1272,590011,139,575,239,Q8
1273,591048,100,482,266,Q7
1274,592104,120,263,285,Q7
1275,592443,100,350,277,Q7
1276,594218,100,330,733,Q4
1277,594457,219,310,752,Q4
1278,595015,180,318,743,Q4
1279,595414,100,345,704,Q4
1280,595553,199,171,677,Q4
1281,595852,100,79,617,Q4
1282,596072,140,85,635,Q4
1283,596431,120,513,751,Q4
1284,596750,140,387,755,Q4
1285,597049,239,948,703,Q5
1286,597348,140,916,791,Q5
1287,597507,439,880,843,Q2
1288,598105,339,700,846,Q2
1289,598504,379,676,830,Q2
1290,598963,219,925,607,Q5
1291,599421,279,970,505,Q5
1292,599800,439,691,814,Q2
1293,600298,239,720,654,Q5
1294,601335,140,909,586,Q5
1295,601535,239,1022,676,Q5
1296,602113,219,1017,666,Q5
1297,602611,120,973,543,Q5
1298,602751,120,1016,531,Q5
1299,603070,199,1032,668,Q5
1300,603488,100,998,504,Q5
1301,604166,359,322,691,Q4
1302,604864,259,369,679,Q4
1303,605143,100,321,668,Q4
1304,605363,259,348,770,Q4
1305,605761,120,363,769,Q4
1306,605901,120,354,778,Q4
1307,607695,120,968,506,Q5
1308,608154,159,461,712,Q4
1309,610447,100,1276,304,Q9
1310,611105,160,229,208,Q7
1311,611284,160,262,235,Q7
1312,612062,259,49,208,Q7
1313,612361,279,78,189,Q7
1314,612680,219,79,189,Q7
1315,613038,100,97,233,Q7
1316,613158,140,53,184,Q7
1317,613318,179,70,207,Q7
1318,613517,120,281,228,Q7
1319,614115,100,1268,262,Q9
1320,614255,100,1282,309,Q9
1321,614374,120,1292,310,Q9
1322,614733,159,272,207,Q7
1323,614913,279,270,231,Q7
1324,615371,179,268,256,Q7
1325,615830,160,265,269,Q7
1326,616607,100,73,277,Q7
1327,617046,239,445,298,Q7
1328,617345,140,445,302,Q7
1329,617983,100,413,260,Q7
1330,619957,100,84,608,Q4
1331,620575,139,723,630,Q5
1332,621113,180,666,655,Q5
1333,621970,140,250,168,Q7
1334,622509,140,1288,269,Q9
1335,622808,120,1297,293,Q9
1336,622967,140,1300,291,Q9
1337,623805,120,314,210,Q7
1338,625141,140,736,509,Q5
1339,625998,100,78,610,Q4
1340,626556,219,57,621,Q4
1341,626815,120,48,603,Q4
1342,626955,159,60,624,Q4
1343,627154,120,52,622,Q4
1344,627314,199,53,627,Q4
1345,627633,100,191,614,Q4
1346,627812,119,248,607,Q4
1347,627992,180,200,658,Q4
1348,628430,140,209,669,Q4
1349,628630,299,800,813,Q2
1350,629288,100,812,814,Q2
1351,629407,299,812,799,Q5
1352,629886,100,806,802,Q2
1353,630025,100,875,786,Q5
1354,630245,140,958,771,Q5
1355,630584,140,924,730,Q5
1356,630942,120,882,714,Q5
1357,631481,239,207,658,Q4
1358,631780,100,211,612,Q4
1359,631999,100,209,626,Q4
1360,632278,199,211,707,Q4
1361,632876,180,157,699,Q4
1362,633076,100,151,700,Q4
1363,633215,837,153,693,Q4
1364,634093,319,159,676,Q4
1365,634431,120,249,732,Q4
1366,634571,379,243,748,Q4
1367,635090,299,288,768,Q4
1368,635887,399,217,739,Q4
1369,636365,180,279,754,Q4
1370,636704,379,194,740,Q4
1371,637462,199,259,719,Q4
1372,637761,179,1029,737,Q5
1373,638020,159,947,746,Q5
1374,638200,100,903,748,Q5
1375,638419,180,899,743,Q5
1376,638718,120,895,734,Q5
1377,638898,100,896,740,Q5
1378,639057,100,895,745,Q5
1379,639276,100,901,739,Q5
1380,639795,100,1043,668,Q5
1381,640054,139,1038,654,Q5
1382,640552,100,1087,650,Q6
1383,641091,100,1024,705,Q5
1384,641310,279,1030,697,Q5
1385,641669,100,1026,677,Q5
1386,641908,120,933,625,Q5
1387,642406,140,1068,744,Q6
1388,642646,140,1061,735,Q5
1389,642805,179,1068,736,Q6
1390,643064,100,1001,680,Q5
1391,643204,140,1003,691,Q5
1392,643862,159,1171,644,Q6
1393,644061,100,1155,643,Q6
1394,644201,259,1158,684,Q6
1395,644540,180,1101,574,Q6
1396,644779,100,1121,598,Q6
1397,645297,219,1060,549,Q5
1398,645576,100,892,730,Q5
1399,645756,379,907,718,Q5
1400,646234,120,909,735,Q5
1401,646673,199,902,582,Q5
1402,647152,120,903,731,Q5
1403,647431,139,879,714,Q5
1404,647730,100,322,759,Q4
1405,648428,140,159,682,Q4
1406,649225,299,63,755,Q4
1407,649544,100,49,755,Q4
1408,649863,339,212,618,Q4
1409,650282,140,189,684,Q4
1410,650561,140,162,679,Q4
1411,651418,100,183,665,Q4
1412,651717,199,262,766,Q4
1413,652116,100,275,608,Q4
1414,652515,100,867,688,Q5
1415,653093,100,881,703,Q5
1416,653352,399,870,690,Q5
1417,653811,179,869,696,Q5
1418,654349,120,943,652,Q5
1419,654708,180,988,629,Q5
1420,655366,120,1022,654,Q5
1421,655565,120,1070,657,Q6
1422,656163,180,285,724,Q4
1423,656642,100,424,734,Q4
1424,656841,140,975,641,Q5
1425,658157,160,70,235,Q7
1426,658416,100,179,719,Q4
1427,658596,100,279,724,Q4
1428,658835,100,273,677,Q4
1429,659393,339,48,250,Q7
1430,661247,159,62,287,Q7
1431,661826,120,60,297,Q7
1432,661985,179,67,286,Q7
1433,662523,140,67,287,Q7
1434,665155,100,1254,218,Q9
1435,665275,179,1269,201,Q9
1436,665973,120,1276,197,Q9
1437,666112,100,1266,203,Q9
1438,666810,120,71,231,Q7
1439,667109,120,51,274,Q7
1440,667268,120,58,292,Q7
1441,667966,160,53,318,Q7
1442,668206,100,61,322,Q7
1443,669462,179,293,300,Q7
1444,670598,199,206,263,Q7
1445,671715,100,60,269,Q7
1446,672532,140,43,271,Q7
1447,672891,180,43,264,Q7
1448,673310,219,973,630,Q5
1449,673549,160,1002,618,Q5
1450,673848,120,1020,654,Q5
1451,674047,120,1017,661,Q5
1452,674825,180,68,206,Q7
1453,675782,120,70,198,Q7
1454,676041,140,75,211,Q7
1455,676918,100,59,199,Q7
1456,678673,100,303,307,Q7
1457,679829,219,76,217,Q7
1458,680068,179,135,214,Q7
1459,680607,299,302,739,Q4
1460,680926,160,307,747,Q4
1461,681265,140,190,633,Q4
1462,681783,140,234,646,Q4
1463,682142,180,81,633,Q4
1464,683258,180,174,678,Q4
1465,683697,279,200,639,Q4
1466,684076,100,153,645,Q4
1467,684335,139,162,632,Q4
1468,684674,140,221,620,Q4
1469,684933,120,240,630,Q4
1470,685531,180,314,579,Q4
1471,685990,160,238,548,Q4
1472,686189,120,292,571,Q4
1473,686329,100,301,577,Q4
1474,687046,100,904,732,Q5
1475,687525,100,827,816,Q2
1476,687924,100,813,805,Q2
1477,688063,259,866,718,Q5
1478,688342,180,845,698,Q5
1479,688661,299,928,734,Q5
1480,688980,179,883,734,Q5
1481,689180,179,889,742,Q5
1482,689379,319,880,712,Q5
1483,690017,120,840,726,Q5
1484,690177,219,847,711,Q5
1485,690436,558,861,712,Q5
1486,691134,219,1012,733,Q5
1487,691373,120,1015,745,Q5
1488,691512,299,987,674,Q5
1489,691911,120,988,666,Q5
1490,692051,379,990,683,Q5
1491,692470,319,1033,680,Q5
1492,692968,239,1021,787,Q5
1493,693327,100,1025,787,Q5
1494,693706,279,1011,743,Q5
1495,694005,179,1087,737,Q6
1496,694423,100,272,625,Q4
1497,694862,160,309,611,Q4
1498,695360,120,308,581,Q4
1499,695659,120,295,591,Q4
1500,696577,100,306,572,Q4
1501,696816,120,302,568,Q4
1502,697115,239,252,633,Q4
1503,697454,100,1047,792,Q5
1504,697574,120,1049,776,Q5
1505,697713,319,1046,771,Q5
1506,698172,120,994,741,Q5
1507,698471,120,980,742,Q5
1508,698710,120,967,745,Q5
1509,698869,160,984,729,Q5
1510,699149,100,1073,605,Q6
1511,699328,100,1059,666,Q5
1512,699567,100,1091,641,Q6
1513,699707,139,1104,649,Q6
1514,699906,159,1128,665,Q6
1515,700205,160,1032,610,Q5
1516,700385,100,1020,607,Q5
1517,700564,120,1087,658,Q6
1518,701043,140,284,595,Q4
1519,701481,160,302,565,Q4
1520,702159,120,1089,642,Q6
1521,703335,100,999,595,Q5
1522,703834,140,1021,608,Q5
1523,704053,120,1008,609,Q5
1524,706526,179,993,734,Q5
1525,706824,100,1027,754,Q5
1526,706944,120,1037,750,Q5
1527,707084,120,1085,741,Q6
1528,707323,100,1073,759,Q6
1529,707562,180,962,737,Q5
1530,707821,199,1010,597,Q5
1531,708519,199,258,650,Q4
1532,708958,100,1014,778,Q5
1533,709137,259,1028,784,Q5
1534,709456,140,1004,775,Q5
1535,709775,120,1003,781,Q5
1536,710314,379,1114,681,Q6
1537,710812,100,1088,656,Q6
1538,710972,140,1094,645,Q6
1539,711669,160,1094,656,Q6
1540,711869,120,1098,648,Q6
1541,712048,139,1011,660,Q5
1542,712547,140,1166,747,Q6
1543,712806,140,1237,744,Q6
1544,713045,159,1139,745,Q6
1545,713304,419,1131,745,Q6
1546,713823,120,1141,746,Q6
1547,713962,140,1220,675,Q6
1548,714361,319,1253,651,Q6
1549,714859,259,1245,668,Q6
1550,715158,120,1234,706,Q6
1551,715298,120,1245,704,Q6
1552,715657,239,1119,778,Q6
1553,717092,100,314,614,Q4
1554,717571,120,1108,783,Q6
1555,717750,100,1123,782,Q6
1556,718348,479,1072,779,Q6
1557,718847,140,1073,780,Q6
1558,721977,100,265,587,Q4
1559,722276,179,313,579,Q4
1560,722655,199,250,636,Q4
1561,722874,159,298,618,Q4
1562,723213,100,126,238,Q7
1563,724768,120,70,187,Q7
1564,725905,100,75,270,Q7
1565,726323,180,275,255,Q7
1566,727360,100,1176,742,Q6
1567,727819,100,1062,766,Q5
1568,727938,120,1110,780,Q6
1569,728317,179,1020,760,Q5
1570,728516,100,1016,751,Q5
1571,728975,159,1032,657,Q5
1572,729214,239,959,800,Q2
1573,729972,299,1057,869,Q2
1574,730590,100,1090,771,Q6
1575,731348,159,1055,786,Q5
1576,732065,159,1061,784,Q5
1577,732703,100,1043,795,Q5
1578,733022,120,1089,790,Q6
1579,733162,439,1091,789,Q6
1580,733720,259,1048,787,Q5
1581,734099,100,1036,793,Q5
1582,734358,100,1032,801,Q2
1583,734697,179,1099,798,Q6
1584,735096,100,1054,791,Q5
1585,735216,120,1053,789,Q5
1586,735594,100,219,276,Q7
1587,737090,120,1016,771,Q5
1588,737229,299,840,799,Q5
1589,737548,120,827,805,Q2
1590,737708,120,817,814,Q2
1591,737947,219,877,707,Q5
1592,738226,159,868,707,Q5
1593,739024,160,194,724,Q4
1594,739303,100,105,659,Q4
1595,739462,339,303,782,Q4
1596,740599,179,418,713,Q4
1597,740858,140,399,710,Q4
1598,741237,140,313,747,Q4
1599,741416,179,319,887,Q1
1600,743011,159,240,683,Q4
1601,743589,100,1160,547,Q6
1602,744088,140,1079,734,Q6
1603,744247,140,1050,720,Q5
1604,744407,219,1043,721,Q5
1605,744805,279,286,695,Q4
1606,745104,100,242,699,Q4
1607,745284,219,1070,720,Q6
1608,745802,100,1054,663,Q5
1609,745922,140,1033,682,Q5
1610,746101,100,1001,661,Q5
1611,746500,100,256,724,Q4
1612,746720,159,305,796,Q4
1613,746899,179,288,799,Q4
1614,747377,120,316,713,Q4
1615,747577,100,304,721,Q4
1616,747816,140,309,727,Q4
1617,747976,140,217,818,Q1
1618,748494,219,247,792,Q4
1619,748773,100,267,799,Q4
1620,748972,199,1052,757,Q5
1621,749311,100,964,770,Q5
1622,749909,100,1151,774,Q6
1623,750667,199,180,805,Q1
1624,750886,199,158,794,Q4
1625,751106,100,230,779,Q4
1626,751225,160,228,794,Q4
1627,751704,399,190,783,Q4
1628,752122,319,191,787,Q4
1629,752501,100,182,783,Q4
1630,752661,100,169,780,Q4
1631,752860,180,1124,776,Q6
1632,753099,100,990,763,Q5
1633,753598,239,213,774,Q4
1634,754395,199,238,804,Q1
1635,754874,518,212,789,Q4
1636,755412,219,297,800,Q1
1637,755652,219,290,801,Q1
1638,756170,120,311,792,Q4
1639,757007,100,1080,762,Q6
1640,757127,239,1066,763,Q6
1641,757585,100,1025,748,Q5
1642,757705,239,1010,748,Q5
1643,758064,179,992,749,Q5
1644,758263,179,1059,733,Q5
1645,758503,139,1061,730,Q5
1646,759061,179,1053,732,Q5
1647,759300,239,1111,739,Q6
1648,759759,100,1099,744,Q6
1649,760277,100,1251,706,Q6
1650,761015,120,181,704,Q4
1651,761214,179,125,719,Q4
1652,761892,199,972,658,Q5
1653,762111,120,1053,673,Q5
1654,762450,120,944,766,Q5
1655,762590,180,945,768,Q5
1656,762869,100,372,784,Q4
1657,763168,359,298,819,Q1
1658,763646,180,240,794,Q4
1659,763846,100,274,802,Q1
1660,764185,259,291,799,Q4
1661,764603,120,118,818,Q1
1662,764863,120,90,756,Q4
1663,765241,219,237,896,Q1
1664,765540,120,459,931,Q1
1665,766138,100,257,794,Q4
1666,766278,140,257,800,Q1
1667,766537,140,264,803,Q1
1668,766797,239,235,792,Q4
1669,767076,140,297,789,Q4
1670,767454,100,254,795,Q4
1671,768451,160,1176,759,Q6
1672,768631,100,1113,773,Q6
1673,768890,120,1031,824,Q2
1674,769029,120,1039,831,Q2
1675,769667,120,1239,671,Q6
1676,770206,120,262,799,Q4
1677,770365,100,252,800,Q1
1678,770485,100,304,811,Q1
1679,770605,160,296,810,Q1
1680,770804,120,314,829,Q1
1681,771243,219,1065,806,Q2
1682,771562,100,1006,843,Q2
1683,771841,120,1077,774,Q6
1684,772259,379,1092,773,Q6
1685,772678,100,1091,768,Q6
1686,773057,199,1081,766,Q6
1687,773456,199,1096,661,Q6
1688,773695,120,1104,659,Q6
1689,773874,159,1163,658,Q6
1690,774752,299,1191,801,Q3
1691,775330,140,1103,507,Q6
1692,775569,140,1091,447,Q6
1693,776466,160,1072,558,Q6
1694,776785,259,1069,557,Q6
1695,777064,100,1071,553,Q6
1696,777423,219,1007,759,Q5
1697,777662,160,999,772,Q5
1698,778101,100,970,746,Q5
1699,778380,120,899,746,Q5
1700,778839,259,812,697,Q5
1701,779317,120,857,620,Q5
1702,779556,100,852,632,Q5
1703,779676,239,861,622,Q5
1704,780234,120,737,617,Q5
1705,780713,100,936,435,Q5
1706,783584,120,298,861,Q1
1707,784202,120,261,797,Q4
1708,784541,160,324,811,Q1
1709,784880,120,128,709,Q4
1710,785039,219,756,698,Q5
1711,785478,140,824,706,Q5
1712,785677,239,836,705,Q5
1713,786016,120,779,747,Q5
1714,786216,100,753,690,Q5
1715,786335,159,763,691,Q5
1716,786535,179,768,665,Q5
1717,786754,179,798,625,Q5
1718,787392,100,815,655,Q5
1719,787512,100,841,681,Q5
1720,787811,180,807,728,Q5
1721,788030,159,831,723,Q5
1722,788409,160,866,762,Q5
1723,788608,100,861,775,Q5
1724,788788,160,743,785,Q5
1725,789465,180,249,800,Q1
1726,791001,100,808,686,Q5
1727,791858,120,961,748,Q5
1728,792277,120,961,722,Q5
1729,792556,120,937,744,Q5
1730,792755,179,931,733,Q5
1731,793254,100,1052,610,Q5
1732,794350,100,921,614,Q5
1733,794968,279,917,625,Q5
1734,795845,399,999,548,Q5
1735,797002,120,872,594,Q5
1736,797161,120,874,578,Q5
1737,797859,100,891,549,Q5
1738,798397,140,276,710,Q4
1739,798876,140,262,781,Q4
1740,799035,120,307,806,Q1
1741,799354,259,234,778,Q4
1742,800252,160,190,694,Q4
1743,800451,259,533,783,Q6
1744,800730,180,365,893,Q1
1745,801049,100,222,844,Q1
1746,801229,219,111,793,Q4
1747,801727,279,263,624,Q4
1748,802544,160,226,619,Q4
1749,802963,100,177,729,Q4
1750,803123,279,114,728,Q4
1751,803422,199,96,778,Q4
1752,803681,120,115,708,Q4
1753,804837,120,1012,591,Q5
1754,805176,120,899,658,Q5
1755,805615,279,961,723,Q5
1756,805914,180,1026,734,Q5
1757,807010,100,116,809,Q1
1758,808047,259,986,557,Q5
1759,808745,100,1091,577,Q6
1760,809343,120,253,865,Q1
1761,809483,140,206,894,Q1
1762,809961,160,237,806,Q1
1763,810260,140,294,839,Q1
1764,810539,180,1037,587,Q5
1765,812114,140,940,534,Q5
1766,814128,100,941,563,Q5
1767,815304,100,1030,625,Q5
1768,815544,199,1118,662,Q6
1769,815803,199,998,736,Q5
1770,816481,100,913,744,Q5
1771,816740,140,806,732,Q5
1772,816999,120,915,669,Q5
1773,817657,120,263,811,Q1
1774,818156,140,106,773,Q4
1775,818514,100,322,767,Q4
1776,819312,100,1078,617,Q6
1777,819651,120,267,717,Q4
1778,819810,120,332,799,Q4
1779,820010,299,289,816,Q1
1780,820608,219,342,766,Q4
1781,820887,100,432,932,Q1
1782,821006,199,446,943,Q1
1783,821884,120,270,610,Q4
1784,822402,100,231,608,Q4
1785,823818,120,1018,586,Q5
1786,823977,120,929,740,Q5
1787,824436,160,971,541,Q5
1788,824835,100,977,545,Q5
1789,825472,120,1097,472,Q6
1790,825612,179,1058,454,Q5
1791,825911,100,1060,468,Q5
1792,826130,120,1033,456,Q5
1793,827167,219,284,631,Q4
1794,827865,179,286,638,Q4
1795,829061,179,87,246,Q7
1796,830596,199,57,290,Q7
1797,830856,219,53,278,Q7
1798,831892,179,73,281,Q7
1799,832211,100,74,276,Q7
1800,832451,160,73,269,Q7
1801,832650,120,61,273,Q7
1802,832989,120,80,253,Q7
1803,833208,120,92,243,Q7
1804,833388,239,97,249,Q7
