SL No.,TimeStamp,Duration,X,Y,Quadrant
139,85744,100,496,193,Q7
140,86322,120,972,956,Q2
141,88675,180,782,644,Q5
142,92403,199,43,205,Q7
143,92662,120,62,216,Q7
144,92862,120,71,224,Q7
145,93001,140,57,205,Q7
146,93978,100,88,537,Q4
147,94098,140,43,525,Q4
148,94477,120,83,642,Q4
149,94696,140,98,649,Q4
150,95254,160,81,598,Q4
151,95673,160,79,596,Q4
152,98006,179,728,600,Q5
153,98245,100,752,608,Q5
154,99142,120,1164,848,Q3
155,99341,179,719,619,Q5
156,99780,100,711,618,Q5
157,100458,100,77,639,Q4
158,100578,199,44,614,Q4
159,101056,120,41,594,Q4
160,102133,120,775,652,Q5
161,102432,100,818,629,Q5
162,102591,159,724,639,Q5
163,102791,120,763,680,Q5
164,104565,120,618,210,Q8
165,104904,120,628,215,Q8
166,106798,239,594,213,Q8
167,107277,100,436,199,Q7
168,107735,179,597,207,Q8
169,108692,120,444,206,Q7
170,109789,120,586,215,Q8
171,110088,140,628,202,Q8
172,110247,180,636,205,Q8
173,110666,100,717,208,Q8
174,111683,140,585,212,Q8
175,112660,100,587,215,Q8
176,112919,120,615,204,Q8
177,113477,120,705,198,Q8
178,113657,160,697,208,Q8
179,114633,399,625,240,Q8
180,115072,120,631,248,Q8
181,115650,279,508,216,Q7
182,116468,120,594,241,Q8
183,116827,120,605,210,Q8
184,117006,199,595,222,Q8
185,117465,219,620,240,Q8
186,117764,160,595,242,Q8
187,118442,100,624,886,Q2
188,118621,120,667,962,Q2
189,118880,100,89,115,Q7
190,119060,120,83,28,Q7
191,119618,100,614,775,Q5
192,119957,140,876,1008,Q2
193,120296,120,882,988,Q2
194,120974,100,275,216,Q7
195,121093,100,288,226,Q7
196,122050,219,52,251,Q7
197,125659,100,68,610,Q4
198,125878,100,117,617,Q4
199,126795,100,89,556,Q4
200,127453,179,85,591,Q4
201,127673,180,96,680,Q4
202,127992,140,103,749,Q4
203,128171,100,79,573,Q4
204,128291,100,71,563,Q4
205,128490,140,82,556,Q4
206,128949,100,113,577,Q4
207,130185,120,86,549,Q4
208,130723,139,122,598,Q4
209,130922,100,86,570,Q4
210,131122,100,89,587,Q4
211,131481,100,85,580,Q4
212,131840,259,105,618,Q4
213,132159,160,62,601,Q4
214,132637,120,117,608,Q4
215,132777,120,119,621,Q4
216,133076,139,122,624,Q4
217,133275,160,89,633,Q4
218,133674,399,107,617,Q4
219,134132,100,776,609,Q5
220,134312,219,751,649,Q5
221,135209,180,731,578,Q5
222,136465,119,707,521,Q5
223,136625,179,693,540,Q5
224,137821,219,765,619,Q5
225,138858,160,750,591,Q5
226,139615,159,795,585,Q5
227,140991,140,724,712,Q5
228,144779,100,793,785,Q5
229,145377,100,792,821,Q2
230,145497,160,788,798,Q5
231,146354,100,828,800,Q2
232,146553,180,826,795,Q5
233,147470,100,96,609,Q4
234,147829,100,86,586,Q4
235,147949,100,47,594,Q4
236,149325,179,147,615,Q4
237,149644,299,124,620,Q4
238,150262,179,129,656,Q4
239,150641,100,98,608,Q4
240,150760,140,126,620,Q4
241,151139,259,131,628,Q4
242,151538,219,133,649,Q4
243,151837,120,119,639,Q4
244,152475,120,132,639,Q4
245,152913,299,101,603,Q4
246,153372,120,110,591,Q4
247,153731,259,123,643,Q4
248,154768,159,217,624,Q4
249,154947,140,128,585,Q4
250,155107,120,115,592,Q4
251,155326,100,123,601,Q4
252,155864,120,127,608,Q4
253,156103,179,119,640,Q4
254,156402,140,115,642,Q4
255,156702,160,118,627,Q4
256,157539,160,115,628,Q4
257,158576,219,751,795,Q5
258,159971,120,748,777,Q5
259,163161,379,818,785,Q5
260,164158,140,55,267,Q7
261,165135,100,585,212,Q8
262,165454,120,599,243,Q8
263,165693,120,613,227,Q8
264,166112,160,609,220,Q8
265,168544,179,268,234,Q7
266,168903,120,71,233,Q7
267,169541,100,239,250,Q7
268,169741,120,251,213,Q7
269,170757,159,626,230,Q8
270,173987,120,119,619,Q4
271,174506,100,144,622,Q4
272,174845,140,122,654,Q4
273,175742,100,108,597,Q4
274,176480,379,740,876,Q2
275,176978,140,739,770,Q5
276,177157,120,724,789,Q5
277,177756,319,792,803,Q2
278,179470,100,124,629,Q4
279,180128,179,794,801,Q2
280,180327,100,791,799,Q5
281,180447,179,794,809,Q2
282,180826,379,789,824,Q2
283,181324,100,157,644,Q4
284,182321,100,817,772,Q5
285,182640,100,168,673,Q4
286,182959,100,163,660,Q4
287,183358,159,787,792,Q5
288,183777,180,125,683,Q4
289,184315,339,787,803,Q2
290,184773,199,788,829,Q2
291,185092,100,796,826,Q2
292,185950,139,160,677,Q4
293,186249,100,154,666,Q4
294,186448,100,146,683,Q4
295,186608,319,159,679,Q4
296,187226,279,791,832,Q2
297,187525,199,790,830,Q2
298,187744,120,791,833,Q2
299,188123,179,798,832,Q2
300,188322,179,789,800,Q2
301,188522,199,746,767,Q5
302,188741,100,786,776,Q5
303,188940,140,837,776,Q5
304,189419,179,161,637,Q4
305,191333,100,128,637,Q4
306,192210,179,735,769,Q5
307,192788,160,781,792,Q5
308,192968,139,732,787,Q5
309,193327,179,756,787,Q5
310,193526,179,807,786,Q5
311,193865,100,793,788,Q5
312,193985,479,796,810,Q2
313,194523,239,793,806,Q2
314,196218,100,281,192,Q7
315,198211,120,522,244,Q7
316,199388,119,512,249,Q7
317,200385,259,907,982,Q2
318,200763,120,820,833,Q2
319,200963,100,821,804,Q2
320,202059,179,412,739,Q4
321,202657,179,752,744,Q5
322,203515,179,762,778,Q5
323,203774,159,788,785,Q5
324,203953,180,798,810,Q2
325,204950,219,807,822,Q2
326,205608,140,151,657,Q4
327,205808,279,166,660,Q4
328,206107,140,176,673,Q4
329,206725,100,162,678,Q4
330,206904,160,166,663,Q4
331,207562,160,799,788,Q5
332,207741,100,807,805,Q2
333,208160,179,801,834,Q2
334,208379,140,808,844,Q2
335,208639,100,808,824,Q2
336,208958,299,789,819,Q2
337,209436,100,816,838,Q2
338,209556,100,793,834,Q2
339,210892,179,855,813,Q2
340,211988,120,450,226,Q7
341,212327,179,598,217,Q8
342,214640,219,269,247,Q7
343,215457,100,275,231,Q7
344,216315,299,1044,1002,Q2
345,216634,120,1043,1006,Q2
346,217591,100,305,668,Q4
347,217790,100,82,688,Q4
348,217910,160,143,700,Q4
349,218189,100,85,685,Q4
350,219744,179,104,715,Q4
351,220143,179,90,745,Q4
352,221020,100,767,741,Q5
353,221777,100,697,759,Q5
354,221917,100,746,764,Q5
355,222236,120,739,783,Q5
356,222436,119,738,815,Q2
357,222575,180,734,826,Q2
358,222874,180,747,827,Q2
359,223073,140,753,826,Q2
360,223293,219,733,828,Q2
361,223691,100,740,821,Q2
362,224190,100,763,838,Q2
363,227320,120,125,724,Q4
364,227699,100,131,799,Q4
365,228576,299,756,850,Q2
366,228915,180,756,839,Q2
367,229653,199,281,246,Q7
368,230650,100,594,251,Q8
369,232783,140,624,234,Q8
370,235175,180,709,259,Q8
371,235594,120,602,261,Q8
372,236332,179,717,255,Q8
373,236850,120,725,264,Q8
374,237329,100,713,239,Q8
375,237568,140,736,248,Q8
376,237787,160,724,250,Q8
377,237967,100,662,287,Q8
378,238545,179,667,250,Q8
379,238824,100,691,237,Q8
380,240020,239,557,251,Q8
381,240439,100,552,253,Q8
382,240559,160,547,239,Q8
383,241974,140,508,280,Q7
384,242871,120,554,182,Q8
385,246081,100,617,183,Q8
386,246261,159,617,182,Q8
387,246659,120,607,194,Q8
388,246839,100,606,200,Q8
389,247417,120,606,195,Q8
390,247796,379,583,205,Q8
391,248932,160,628,197,Q8
392,249391,120,450,274,Q7
393,249730,259,455,255,Q7
394,250826,140,283,280,Q7
395,252202,100,329,263,Q7
396,255292,100,61,280,Q7
397,255751,120,264,276,Q7
398,257466,100,119,753,Q4
399,258163,140,92,567,Q4
400,258482,180,87,588,Q4
401,259320,160,118,637,Q4
402,259499,100,133,636,Q4
403,259619,120,122,657,Q4
404,260396,100,73,704,Q4
405,260995,139,114,852,Q1
406,261333,120,75,705,Q4
407,262350,279,86,594,Q4
408,263028,140,162,624,Q4
409,263507,160,123,653,Q4
410,264025,100,96,619,Q4
411,264204,140,125,617,Q4
412,264583,179,147,663,Q4
413,264882,179,149,640,Q4
414,267494,120,698,521,Q5
415,267973,140,695,553,Q5
416,268232,120,696,549,Q5
417,268950,259,713,609,Q5
418,269428,100,721,636,Q5
419,269687,140,718,594,Q5
420,271561,100,764,605,Q5
421,276027,100,800,743,Q5
422,276705,100,799,764,Q5
423,277363,159,839,719,Q5
424,279058,139,808,728,Q5
425,279297,100,820,753,Q5
426,279536,100,809,761,Q5
427,280453,120,782,790,Q5
428,283703,100,712,586,Q5
429,284022,100,744,615,Q5
430,284900,120,719,566,Q5
431,285777,100,859,633,Q5
432,286096,200,800,627,Q5
433,286395,160,850,623,Q5
434,286574,120,853,610,Q5
435,287691,160,95,587,Q4
436,287930,160,118,663,Q4
437,288269,179,158,685,Q4
438,288588,100,130,684,Q4
439,289206,199,145,654,Q4
440,290083,100,55,658,Q4
441,290602,100,118,622,Q4
442,291260,100,289,274,Q7
443,293054,100,613,240,Q8
444,293413,120,601,272,Q8
445,295347,100,64,310,Q7
446,296244,120,736,924,Q2
447,296583,279,899,995,Q2
448,296962,359,918,993,Q2
449,298058,160,137,621,Q4
450,298437,100,125,622,Q4
451,298596,140,103,607,Q4
452,299215,219,69,607,Q4
453,299534,100,84,619,Q4
454,299773,179,116,637,Q4
455,300172,179,132,665,Q4
456,300371,140,115,668,Q4
457,300530,120,98,655,Q4
458,301069,140,104,621,Q4
459,301328,219,82,677,Q4
460,301567,140,82,685,Q4
461,301846,199,123,681,Q4
462,302066,160,114,666,Q4
463,302245,299,119,699,Q4
464,303102,140,168,724,Q4
465,305435,259,427,266,Q7
466,306352,399,735,641,Q5
467,306851,140,708,652,Q5
468,307309,120,765,677,Q5
469,307449,239,772,683,Q5
470,307848,180,770,691,Q5
471,308047,179,764,691,Q5
472,308525,100,757,718,Q5
473,308725,199,760,644,Q5
474,308964,100,769,607,Q5
475,310419,100,810,645,Q5
476,310898,179,785,699,Q5
477,311097,100,808,712,Q5
478,312114,120,785,696,Q5
479,312553,159,784,709,Q5
480,312732,279,791,726,Q5
481,313051,140,796,742,Q5
482,313251,219,781,734,Q5
483,313789,100,792,767,Q5
484,313988,140,839,773,Q5
485,314148,160,831,774,Q5
486,314427,139,805,709,Q5
487,315364,120,172,688,Q4
488,315902,100,109,691,Q4
489,316660,239,129,693,Q4
490,317497,100,142,710,Q4
491,317677,100,855,721,Q5
492,317896,100,824,759,Q5
493,318095,140,826,774,Q5
494,319631,100,816,764,Q5
495,319790,100,831,762,Q5
496,320528,120,294,300,Q7
497,320707,100,798,723,Q5
498,321266,120,152,722,Q4
499,321564,100,131,686,Q4
500,322761,219,126,677,Q4
501,323359,100,139,702,Q4
502,323658,100,148,698,Q4
503,324256,100,153,687,Q4
504,324695,140,137,679,Q4
505,325353,180,829,762,Q5
506,326050,140,848,726,Q5
507,326210,160,808,710,Q5
508,327067,120,835,696,Q5
509,327645,279,839,740,Q5
510,327984,160,796,747,Q5
511,329380,100,157,678,Q4
512,330756,180,160,652,Q4
513,330975,279,141,686,Q4
514,331872,319,191,686,Q4
515,332251,100,150,716,Q4
516,332470,160,178,726,Q4
517,332809,140,804,741,Q5
518,334863,179,799,715,Q5
519,335102,160,804,747,Q5
520,335600,219,792,686,Q5
521,335940,100,809,698,Q5
522,336857,180,796,603,Q5
523,338711,199,802,701,Q5
524,338950,100,810,692,Q5
525,339249,120,815,699,Q5
526,339927,100,828,775,Q5
527,340046,100,842,777,Q5
528,340226,100,824,774,Q5
529,340984,120,66,301,Q7
530,342319,120,485,288,Q7
531,343476,120,80,322,Q7
532,343855,199,70,247,Q7
533,345509,179,521,248,Q7
534,345868,120,261,211,Q7
535,346925,100,613,240,Q8
536,347244,100,521,279,Q7
537,347722,159,286,231,Q7
538,348620,179,238,250,Q7
539,348839,100,290,259,Q7
540,349018,100,254,253,Q7
541,349258,140,826,992,Q2
542,349537,140,907,992,Q2
543,349716,179,881,986,Q2
544,350893,180,1032,968,Q2
545,351092,139,1014,958,Q2
546,351730,100,138,691,Q4
547,352488,100,80,558,Q4
548,352886,100,84,554,Q4
549,353086,160,68,581,Q4
550,353385,199,101,606,Q4
551,353604,100,113,627,Q4
552,353863,140,78,620,Q4
553,354162,159,75,611,Q4
554,354621,140,81,633,Q4
555,354780,100,68,615,Q4
556,356595,100,105,655,Q4
557,357751,100,99,623,Q4
558,358170,120,98,593,Q4
559,358888,160,127,649,Q4
560,360144,100,60,634,Q4
561,360602,159,64,653,Q4
562,360801,140,89,643,Q4
563,361978,139,94,694,Q4
564,362576,160,97,778,Q4
565,362875,100,90,794,Q4
566,363134,120,81,672,Q4
567,363473,139,77,600,Q4
568,363752,100,536,722,Q5
569,365686,120,77,584,Q4
570,368338,140,62,519,Q4
571,368737,100,66,528,Q4
572,369016,120,50,554,Q4
573,369215,339,63,573,Q4
574,370132,120,116,299,Q7
575,370810,179,267,237,Q7
576,373542,100,302,270,Q7
577,374698,100,123,591,Q4
578,374917,100,136,626,Q4
579,375635,139,95,598,Q4
580,376054,140,117,645,Q4
581,376552,179,90,640,Q4
582,376931,100,79,624,Q4
583,377250,120,118,650,Q4
584,377688,120,136,672,Q4
585,378047,140,78,666,Q4
586,378267,339,96,659,Q4
587,378984,319,85,675,Q4
588,379323,159,94,671,Q4
589,379503,160,101,679,Q4
590,379682,180,103,713,Q4
591,379882,279,102,758,Q4
592,380599,160,72,664,Q4
593,380978,139,103,619,Q4
594,381297,100,141,656,Q4
595,382533,100,784,681,Q5
596,382793,140,753,688,Q5
597,383032,140,744,677,Q5
598,383590,239,813,692,Q5
599,383849,159,797,700,Q5
600,384029,279,798,718,Q5
601,384328,179,805,734,Q5
602,384647,219,809,749,Q5
603,384966,279,801,746,Q5
604,385624,100,772,595,Q5
605,385763,100,781,611,Q5
606,387059,140,721,588,Q5
607,387657,139,777,661,Q5
608,388076,120,747,687,Q5
609,388475,160,762,678,Q5
610,388754,100,778,688,Q5
611,388913,100,765,693,Q5
612,389153,279,808,687,Q5
613,389771,120,723,592,Q5
614,390269,239,715,584,Q5
615,390528,160,715,573,Q5
616,391445,140,725,562,Q5
617,392103,100,732,579,Q5
618,392442,160,756,597,Q5
619,394296,100,708,576,Q5
620,394695,100,107,614,Q4
621,394895,120,80,673,Q4
622,395393,100,93,672,Q4
623,396809,180,497,732,Q4
624,397387,120,743,643,Q5
625,398164,100,1154,869,Q3
626,398324,160,1075,752,Q6
627,400298,279,120,693,Q4
628,401374,100,475,269,Q7
629,401494,100,432,216,Q7
630,402630,120,672,261,Q8
631,402790,100,697,527,Q5
632,403228,160,743,436,Q5
633,403587,100,709,453,Q5
634,404883,100,434,229,Q7
635,405083,100,429,242,Q7
636,405302,120,602,258,Q8
637,405481,199,596,248,Q8
638,406917,100,606,264,Q8
639,407615,199,502,271,Q7
640,409369,100,127,262,Q7
641,409509,199,80,287,Q7
642,410346,100,855,965,Q2
643,412519,159,76,639,Q4
644,413217,120,91,564,Q4
645,413357,100,96,584,Q4
646,413576,120,99,562,Q4
647,414054,140,72,566,Q4
648,414214,100,94,558,Q4
649,414433,379,117,568,Q4
650,415231,160,734,542,Q5
651,415909,140,756,640,Q5
652,416307,120,438,208,Q7
653,417843,100,725,608,Q5
654,418261,179,716,522,Q5
655,419617,100,725,559,Q5
656,419757,120,691,560,Q5
657,419916,359,752,565,Q5
658,420335,100,748,589,Q5
659,420534,159,735,647,Q5
660,420714,120,743,632,Q5
661,421491,100,127,614,Q4
662,421691,179,101,544,Q4
663,423026,100,740,636,Q5
664,425977,100,785,743,Q5
665,426974,160,341,269,Q7
666,427572,160,110,642,Q4
667,427772,100,82,535,Q4
668,428449,120,88,547,Q4
669,428968,120,87,537,Q4
670,429606,120,62,265,Q7
671,430164,100,59,276,Q7
672,433314,120,748,618,Q5
673,433454,100,764,611,Q5
674,433972,100,781,604,Q5
675,437202,100,892,619,Q5
676,437900,100,828,639,Q5
677,438358,120,781,649,Q5
678,448008,100,287,256,Q7
679,450261,160,759,651,Q5
680,450720,120,103,580,Q4
681,451058,120,98,572,Q4
682,451896,100,824,701,Q5
683,452255,140,821,722,Q5
684,452913,160,836,729,Q5
685,453132,180,759,739,Q5
686,453949,159,87,571,Q4
687,454727,100,101,570,Q4
688,455106,100,95,566,Q4
689,456003,179,779,668,Q5
690,456621,100,83,538,Q4
691,456741,120,124,577,Q4
692,456980,120,123,589,Q4
693,457179,100,152,580,Q4
694,458635,140,794,724,Q5
695,458974,180,823,713,Q5
696,459731,140,439,249,Q7
697,460270,100,474,262,Q7
698,460409,140,537,243,Q8
699,460628,140,533,260,Q9
700,461007,140,645,285,Q8
701,461227,120,640,288,Q8
702,462164,120,470,314,Q7
703,463460,140,62,284,Q7
704,463958,120,273,275,Q7
705,464317,120,263,282,Q7
706,465294,160,757,961,Q2
707,465473,140,850,991,Q2
708,466032,120,893,993,Q2
709,466809,100,149,639,Q4
710,466969,139,113,643,Q4
711,467128,180,104,580,Q4
712,467726,239,64,551,Q4
713,468284,119,93,581,Q4
714,469122,179,86,679,Q4
715,469321,179,76,676,Q4
716,469760,119,120,596,Q4
717,470318,160,56,630,Q4
718,470916,219,88,653,Q4
719,471335,119,116,722,Q4
720,471594,219,118,717,Q4
721,472232,140,141,755,Q4
722,472511,239,85,740,Q4
723,472770,100,79,742,Q4
724,472990,120,83,737,Q4
725,473269,179,152,748,Q4
726,473707,100,763,757,Q5
727,473927,279,752,803,Q2
728,474485,120,716,596,Q5
729,474644,120,723,608,Q5
730,475163,219,741,559,Q5
731,476778,100,241,266,Q7
732,478792,139,618,265,Q8
733,478951,140,616,286,Q8
734,479848,180,587,256,Q8
735,480386,339,615,228,Q8
736,480745,180,602,236,Q8
737,481144,100,498,243,Q7
738,481483,179,420,259,Q7
739,481981,139,290,191,Q7
740,482300,120,279,185,Q7
741,483158,159,347,172,Q7
742,483357,100,234,187,Q7
743,484075,279,899,994,Q2
744,484434,100,907,990,Q2
745,485072,140,422,732,Q4
746,485530,100,724,580,Q5
747,485670,100,742,593,Q5
748,486288,140,742,579,Q5
749,486447,159,690,582,Q5
750,487883,120,742,572,Q5
751,488042,100,747,606,Q5
752,489179,140,712,531,Q5
753,489637,100,772,578,Q5
754,491452,100,766,599,Q5
755,492648,159,782,644,Q5
756,492967,199,756,647,Q5
757,494263,100,777,634,Q5
758,494502,140,780,652,Q5
759,495120,160,802,673,Q5
760,495479,100,151,658,Q4
761,496356,100,119,758,Q4
762,496516,160,101,760,Q4
763,499487,140,764,697,Q5
764,500743,139,795,738,Q5
765,501760,199,783,775,Q5
766,502378,100,792,772,Q5
767,502577,160,830,780,Q5
768,502796,140,788,774,Q5
769,503095,159,815,792,Q5
770,503335,179,786,781,Q5
771,503793,120,842,792,Q5
772,505029,120,813,762,Q5
773,505428,100,841,776,Q5
774,506225,239,126,771,Q4
775,506644,159,132,749,Q4
776,507860,259,813,721,Q5
777,508578,120,136,721,Q4
778,509874,140,754,624,Q5
779,510273,160,744,609,Q5
780,510771,160,810,634,Q5
781,511010,100,769,636,Q5
782,512246,100,341,245,Q7
783,513303,100,774,693,Q5
784,514061,180,768,653,Q5
785,514739,160,788,634,Q5
786,516035,319,130,765,Q4
787,516613,140,144,760,Q4
788,516872,239,158,778,Q4
789,517371,219,147,784,Q4
790,517969,100,788,672,Q5
791,518168,100,780,681,Q5
792,518308,100,809,714,Q5
793,518467,120,796,718,Q5
794,518766,100,80,773,Q4
795,518886,160,140,770,Q4
796,519065,100,139,753,Q4
797,519265,120,156,750,Q4
798,519564,219,131,760,Q4
799,519823,339,140,774,Q4
800,520381,100,142,769,Q4
801,521318,120,796,678,Q5
802,521518,140,798,683,Q5
803,521757,199,770,758,Q5
804,522455,179,774,686,Q5
805,523491,100,762,699,Q5
806,524707,140,762,687,Q5
807,525046,120,769,701,Q5
808,525505,199,763,658,Q5
809,526263,120,109,727,Q4
810,526602,100,108,748,Q4
811,526721,120,122,761,Q4
812,527020,120,121,762,Q4
813,527838,120,96,752,Q4
814,527997,120,120,757,Q4
815,528515,140,133,760,Q4
816,529154,120,136,782,Q4
817,529293,140,127,767,Q4
818,529532,100,129,782,Q4
819,529851,100,802,663,Q5
820,531068,259,779,734,Q5
821,531386,140,792,732,Q5
822,531885,160,291,222,Q7
823,532902,120,313,163,Q7
824,534078,160,475,170,Q7
825,534796,160,379,186,Q7
826,535035,120,384,182,Q7
827,535454,179,70,218,Q7
828,535832,140,62,201,Q7
829,536092,120,264,218,Q7
830,536291,139,75,202,Q7
831,536690,120,832,934,Q2
832,536849,160,894,980,Q2
833,537069,100,898,968,Q2
834,537188,239,893,976,Q2
835,538464,179,1050,970,Q2
836,538684,139,1046,967,Q2
837,539342,100,46,181,Q7
838,540418,140,130,720,Q4
839,540777,100,106,706,Q4
840,541136,239,110,708,Q4
841,542272,140,739,620,Q5
842,543229,120,718,548,Q5
843,543748,100,766,638,Q5
844,543927,120,748,625,Q5
845,544067,140,763,661,Q5
846,544226,120,767,629,Q5
847,544505,100,787,688,Q5
848,544725,159,766,723,Q5
849,544904,239,780,690,Q5
850,545323,100,779,706,Q5
851,545602,100,791,711,Q5
852,545781,120,801,743,Q5
853,546519,199,786,735,Q5
854,547018,120,790,727,Q5
855,547157,897,807,731,Q5
856,548294,100,777,705,Q5
857,548493,100,803,707,Q5
858,548692,160,777,660,Q5
859,549131,120,143,717,Q4
860,549270,279,121,723,Q4
861,549928,120,99,670,Q4
862,550208,100,135,700,Q4
863,550427,159,136,724,Q4
864,550945,120,120,760,Q4
865,551105,140,118,751,Q4
866,551264,180,129,750,Q4
867,551603,100,751,653,Q5
868,551882,100,805,723,Q5
869,553019,120,848,649,Q5
870,553258,100,776,650,Q5
871,553816,119,158,742,Q4
872,554016,179,125,740,Q4
873,554215,160,132,746,Q4
874,554394,100,161,775,Q4
875,554514,100,155,764,Q4
876,555232,179,121,758,Q4
877,555830,100,797,675,Q5
878,555989,120,806,645,Q5
879,556368,199,853,649,Q5
880,557285,160,151,721,Q4
881,557684,100,112,685,Q4
882,558123,100,95,640,Q4
883,558621,120,740,661,Q5
884,558880,120,787,723,Q5
885,559080,180,803,731,Q5
886,559857,100,779,644,Q5
887,560176,140,822,737,Q5
888,560416,140,805,728,Q5
889,560735,179,768,726,Q5
890,560934,120,797,717,Q5
891,561074,359,787,716,Q5
892,561512,279,792,722,Q5
893,562908,100,280,278,Q7
894,563446,100,271,214,Q7
895,563805,120,767,726,Q5
896,564004,139,788,719,Q5
897,564204,100,778,713,Q5
898,565779,100,106,672,Q4
899,566178,179,134,727,Q4
900,566476,100,143,727,Q4
901,566616,179,127,732,Q4
902,566955,100,123,715,Q4
903,567513,159,749,615,Q5
904,567992,100,787,616,Q5
905,568171,100,763,637,Q5
906,568390,100,834,641,Q5
907,568949,179,771,687,Q5
908,569148,279,791,719,Q5
909,570145,199,781,710,Q5
910,570544,179,795,710,Q5
911,571062,419,791,737,Q5
912,572358,100,105,720,Q4
913,572557,100,97,721,Q4
914,572876,120,96,725,Q4
915,573215,179,115,678,Q4
916,573594,159,110,677,Q4
917,574551,120,146,727,Q4
918,574691,100,152,733,Q4
919,574810,180,139,721,Q4
920,575050,120,587,697,Q5
921,575408,160,780,694,Q5
922,575588,199,787,690,Q5
923,576027,319,793,716,Q5
924,576366,100,780,717,Q5
925,576884,100,769,698,Q5
926,577163,219,774,700,Q5
927,578100,120,285,157,Q7
928,578598,159,264,164,Q7
